Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID7333,7333,46,0.130,622.034,1156.810,0,41,41,15,1,-10921639,49.073,47,42,65,36756,4.940,9.654,0.049,0.930
ID7460,7460,46,0.117,619.083,1156.911,0,42,42,15,1,-10921639,48.462,47,42,61,36298,4.149,14.840,0.045,1.008
ID7397,7397,46,0.108,618.820,1156.220,0,43,43,15,1,-10921639,47.870,46,42,60,35855,4.122,9.864,0.038,0.861
ID7523,7523,46,0.117,619.888,1158.400,0,44,44,15,1,-10921639,48.360,47,42,61,36222,4.361,9.953,0.044,0.927
ID7586,7586,46,0.113,621.761,1159.877,0,45,45,15,1,-10921639,48.247,47,42,61,36137,3.977,9.835,0.043,1.009
ID7715,7715,46,0.104,620.575,1163.963,0,46,46,15,1,-10921639,47.921,47,42,59,35893,3.567,15.588,0.040,1.028
ID7650,7650,46,0.095,620.596,1163.849,0,47,47,15,1,-10921639,47.537,47,40,59,35605,3.402,15.173,0.034,0.926
ID7779,7779,46,0.092,619.287,1163.391,0,48,48,15,1,-10921639,47.308,47,42,58,35434,3.248,14.667,0.033,0.927
ID7845,7845,46,0.093,618.917,1164.637,0,49,49,15,1,-10921639,47.340,46,43,57,35458,3.244,14.326,0.034,0.958
ID7913,7913,46,0.089,617.058,1165.214,0,50,50,15,1,-10921639,46.972,46,42,56,35182,3.175,10.141,0.032,0.915
ID7980,7980,46,0.084,616.884,1167.521,0,51,51,15,1,-10921639,46.826,46,42,56,35073,2.921,9.839,0.030,0.932
ID8048,8048,46,0.079,617.105,1169.178,0,52,52,15,1,-10921639,46.668,46,42,55,34954,2.675,14.860,0.027,0.919
ID8117,8117,46,0.076,620.273,1172.851,0,53,53,15,1,-10921639,46.499,46,41,55,34828,2.766,14.646,0.025,0.815
ID8255,8255,46,0.074,619.158,1172.423,0,54,54,15,1,-10921639,46.328,46,42,55,34700,2.625,14.755,0.024,0.821
ID8184,8184,46,0.071,618.768,1173.977,0,55,55,15,1,-10921639,46.096,45,42,54,34526,2.572,9.905,0.022,0.759
ID8322,8322,46,0.071,616.945,1174.788,0,56,56,15,1,-10921639,46.055,45,41,52,34495,2.427,14.535,0.024,0.879
ID8392,8392,46,0.069,617.782,1175.601,0,57,57,15,1,-10921639,45.960,45,43,54,34424,2.308,9.437,0.023,0.886
ID8528,8528,46,0.067,617.874,1175.506,0,58,58,15,1,-10921639,45.761,45,42,52,34275,2.274,14.672,0.022,0.852
ID8459,8459,46,0.065,617.580,1174.333,0,59,59,15,1,-10921639,45.805,45,41,52,34308,2.042,14.921,0.022,0.954
ID8598,8598,46,0.067,616.093,1174.185,0,60,60,15,1,-10921639,45.830,45,41,52,34327,2.144,16.256,0.023,0.949
ID8670,8670,46,0.066,617.436,1177.210,0,61,61,15,1,-10921639,45.650,45,42,51,34192,2.027,9.705,0.022,0.975
ID8742,8742,46,0.066,617.666,1177.210,0,62,62,15,1,-10921639,45.782,45,42,52,34291,1.970,14.716,0.024,1.068
ID8812,8812,46,0.064,618.479,1176.934,0,63,63,15,1,-10921639,45.593,45,41,52,34149,2.084,15.111,0.021,0.908
ID8884,8884,46,0.067,616.788,1176.761,0,64,64,15,1,-10921639,45.696,45,42,52,34226,2.119,14.868,0.023,0.952
ID8956,8956,46,0.065,617.408,1177.389,0,65,65,15,1,-10921639,45.622,45,42,52,34171,2.114,9.489,0.022,0.923
ID9101,9101,46,0.063,615.110,1176.795,0,66,66,15,1,-10921639,45.721,45,41,52,34245,1.865,16.510,0.022,1.078
ID9028,9028,46,0.062,615.915,1177.713,0,67,67,15,1,-10921639,45.866,46,42,51,34354,1.864,16.336,0.022,1.037
ID9171,9171,46,0.060,614.660,1177.522,0,68,68,15,1,-10921639,45.921,46,42,51,34395,1.998,57.000,0.020,0.881
ID9245,9245,46,0.062,615.502,1174.562,0,69,69,15,1,-10921639,46.260,46,41,53,34649,2.069,57.000,0.020,0.865
ID9391,9391,46,0.062,614.042,1174.339,0,70,70,15,1,-10921639,46.306,46,42,53,34683,2.133,9.862,0.018,0.767
ID9318,9318,46,0.058,613.974,1172.943,0,71,71,15,1,-10921639,46.219,46,43,51,34618,1.827,57.000,0.018,0.897
ID9460,9460,46,0.058,615.291,1171.145,0,72,72,15,1,-10921639,46.263,46,43,53,34651,1.916,10.093,0.017,0.807
ID9537,9537,46,0.056,617.254,1170.348,0,73,73,15,1,-10921639,46.782,46,43,53,35040,1.962,9.762,0.014,0.667
ID9609,9609,46,0.049,617.944,1171.270,0,74,74,15,1,-10921639,47.801,48,43,55,35803,1.808,9.145,0.011,0.596
ID9684,9684,46,0.058,618.929,1174.867,0,75,75,15,1,-10921639,47.163,47,42,54,35325,2.024,15.124,0.016,0.743
ID9758,9758,46,0.064,620.444,1176.502,0,76,76,15,1,-10921639,47.551,47,43,54,35616,2.262,57.000,0.021,0.846
ID9828,9828,46,0.071,619.037,1174.332,0,77,77,15,1,-10921639,47.255,47,43,56,35394,2.517,9.723,0.022,0.811
ID9973,9973,46,0.075,619.631,1174.128,0,78,78,15,1,-10921639,46.877,46,41,55,35111,2.656,15.037,0.025,0.873
ID9899,9899,46,0.088,618.224,1171.491,0,79,79,15,1,-10921639,47.239,46,42,59,35382,3.125,9.565,0.031,0.909
ID4678,4678,47,0.131,249.463,1156.446,0,0,0,15,1,-10921639,48.834,48,42,62,36577,4.471,14.861,0.054,1.111
ID4741,4741,47,0.137,248.281,1156.849,0,1,1,15,1,-10921639,49.230,48,41,62,36873,4.482,15.560,0.059,1.215
ID4803,4803,47,0.153,246.832,1156.258,0,2,2,15,1,-10921639,50.012,49,41,66,37459,5.178,15.449,0.064,1.170
ID4866,4866,47,0.175,247.637,1157.489,0,3,3,15,1,-10921639,51.015,50,42,67,38210,5.824,15.167,0.076,1.234
ID4929,4929,47,0.377,248.328,1157.496,0,4,4,15,1,-10921639,61.316,57,43,94,45926,12.866,15.726,0.158,1.301
ID4996,4996,47,0.381,249.408,1157.985,0,5,5,15,1,-10921639,61.442,57,43,92,46020,13.017,15.758,0.159,1.298
ID5130,5130,47,0.345,250.149,1157.842,0,6,6,15,1,-10921639,59.518,56,42,91,44579,11.881,15.431,0.146,1.275
ID5061,5061,47,0.319,250.638,1159.344,0,7,7,15,1,-10921639,57.976,55,42,87,43424,11.052,15.474,0.135,1.248
ID5195,5195,47,0.286,250.039,1162.950,0,8,8,15,1,-10921639,56.439,53,43,81,42273,9.691,15.536,0.123,1.280
ID5258,5258,47,0.265,248.797,1164.848,0,9,9,15,1,-10921639,55.342,52,43,79,41451,9.133,15.562,0.114,1.245
ID5320,5320,47,0.242,248.388,1165.765,0,10,10,15,1,-10921639,54.295,52,41,76,40667,8.005,15.957,0.107,1.309
ID5384,5384,47,0.221,247.685,1165.276,0,11,11,15,1,-10921639,53.192,51,40,72,39841,7.364,15.526,0.096,1.266
ID5447,5447,47,0.208,245.284,1165.284,0,12,12,15,1,-10921639,52.473,50,42,71,39302,6.979,15.655,0.091,1.260
ID5580,5580,47,0.204,244.804,1166.461,0,13,13,15,1,-10921639,51.936,50,42,73,38900,7.099,15.630,0.087,1.172
ID5642,5642,47,0.207,243.662,1166.821,0,14,14,15,1,-10921639,52.033,50,42,71,38973,7.300,15.571,0.088,1.155
ID5513,5513,47,0.217,243.178,1167.363,0,15,15,15,1,-10921639,52.144,49,41,73,39056,7.890,15.395,0.091,1.101
ID5707,5707,47,0.267,242.788,1166.494,0,16,16,15,1,-10921639,54.736,52,42,79,40997,9.598,15.416,0.113,1.154
ID5776,5776,47,0.277,243.291,1166.824,0,17,17,15,1,-10921639,54.971,51,42,83,41173,10.086,15.224,0.117,1.138
ID5845,5845,47,0.265,243.402,1165.831,0,18,18,15,1,-10921639,54.326,51,41,82,40690,9.746,15.150,0.112,1.122
ID5913,5913,47,0.243,243.201,1167.233,0,19,19,15,1,-10921639,53.231,50,41,80,39870,9.045,15.020,0.101,1.083
ID5978,5978,47,0.232,243.852,1167.793,0,20,20,15,1,-10921639,52.575,49,41,77,39379,8.688,15.152,0.096,1.060
ID6044,6044,47,0.218,243.503,1167.971,0,21,21,15,1,-10921639,51.991,49,41,76,38941,8.192,14.996,0.090,1.051
ID6112,6112,47,0.214,243.849,1168.139,0,22,22,15,1,-10921639,51.673,49,42,73,38703,8.011,15.017,0.089,1.055
ID6177,6177,47,0.215,244.045,1168.503,0,23,23,15,1,-10921639,51.842,49,42,75,38830,8.083,15.276,0.089,1.052
ID6241,6241,47,0.217,244.245,1167.811,0,24,24,15,1,-10921639,51.668,48,42,75,38699,8.298,14.941,0.090,1.023
ID6372,6372,47,0.206,244.021,1166.630,0,25,25,15,1,-10921639,51.095,48,42,73,38270,7.957,14.805,0.085,1.003
ID6306,6306,47,0.204,243.699,1166.453,0,26,26,15,1,-10921639,50.748,48,41,75,38010,7.979,14.789,0.082,0.967
ID6438,6438,47,0.206,243.840,1167.555,0,27,27,15,1,-10921639,50.790,47,41,73,38042,7.997,14.938,0.084,0.989
ID6502,6502,47,0.199,243.474,1167.280,0,28,28,15,1,-10921639,50.418,47,41,74,37763,7.888,14.678,0.080,0.950
ID6565,6565,47,0.195,242.745,1166.604,0,29,29,15,1,-10921639,50.315,47,41,72,37686,7.624,14.802,0.079,0.966
